op,dtype,layout,mem,bcast,accepted,pcc_or_reason,input_range,pcc,ulp
logaddexp2_ TT,uint8,rm,width,row,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary/binary.cpp:591: !(output_preallocated && input_a_rm && input_b_rm) | info: | Optional output tensor with Row Major input is not supported right now for Elementwise operations,[1..49],,
logaddexp2_ TT,uint8,rm,width,scalar,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary/binary.cpp:591: !(output_preallocated && input_a_rm && input_b_rm) | info: | Optional output tensor with Row Major input is not supported right now for Elementwise operations,[1..49],,
logaddexp2_ TT,uint8,tile,block,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,block,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,block,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,block,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,dram,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,dram,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,dram,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,dram,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,height,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,height,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,height,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,height,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,l1,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,l1,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,l1,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,l1,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,width,col,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,width,none,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,width,row,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_ TT,uint8,tile,width,scalar,FAIL,"TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::LOGADDEXP2",[1..49],,
logaddexp2_bw,bfloat16,rm,block,col,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,rm,block,none,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,rm,block,row,OK,pass,[0.1..0.85],0.999973,2.000
logaddexp2_bw,bfloat16,rm,block,scalar,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,rm,dram,col,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,rm,dram,none,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,dram,row,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,rm,dram,scalar,OK,pass,[0.1..0.85],0.999975,2.000
logaddexp2_bw,bfloat16,rm,height,col,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,height,none,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,rm,height,row,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,rm,height,scalar,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,rm,l1,col,OK,pass,[0.1..0.85],0.999975,2.000
logaddexp2_bw,bfloat16,rm,l1,none,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,l1,row,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,l1,scalar,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,width,col,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,rm,width,none,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,rm,width,row,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,rm,width,scalar,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,block,col,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,tile,block,none,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,tile,block,row,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,tile,block,scalar,OK,pass,[0.1..0.85],0.999973,2.000
logaddexp2_bw,bfloat16,tile,dram,col,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,dram,none,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,tile,dram,row,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,tile,dram,scalar,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,tile,height,col,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,height,none,OK,pass,[0.1..0.85],0.999978,2.000
logaddexp2_bw,bfloat16,tile,height,row,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,tile,height,scalar,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,l1,col,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,l1,none,OK,pass,[0.1..0.85],0.999975,2.000
logaddexp2_bw,bfloat16,tile,l1,row,OK,pass,[0.1..0.85],0.999976,2.000
logaddexp2_bw,bfloat16,tile,l1,scalar,OK,pass,[0.1..0.85],0.999974,2.000
logaddexp2_bw,bfloat16,tile,width,col,OK,pass,[0.1..0.85],0.999977,2.000
logaddexp2_bw,bfloat16,tile,width,none,OK,pass,[0.1..0.85],0.999975,2.000
logaddexp2_bw,bfloat16,tile,width,row,OK,pass,[0.1..0.85],0.999973,2.000
logaddexp2_bw,bfloat16,tile,width,scalar,OK,pass,[0.1..0.85],0.999973,2.000
logaddexp2_bw,bfloat4_b,rm,block,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,block,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,block,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,block,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,dram,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,dram,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,dram,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,dram,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,height,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,height,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,height,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,height,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,l1,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,l1,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,l1,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,l1,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,width,col,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,width,none,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,width,row,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,rm,width,scalar,FAIL,TT_FATAL @ /project/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,tile,block,col,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_backward/binary_backward.cpp:395: !(tt::tt_metal::is_block_float(input_a.dtype()) || tt::tt_metal::is_block_float(grad_tensor.dtype()) || tt::tt_metal::is_block_float(other.dtype())) | info: | BFLOAT8_B/BFLOAT4_B dtypes are not supported !!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,tile,block,none,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_backward/binary_backward.cpp:395: !(tt::tt_metal::is_block_float(input_a.dtype()) || tt::tt_metal::is_block_float(grad_tensor.dtype()) || tt::tt_metal::is_block_float(other.dtype())) | info: | BFLOAT8_B/BFLOAT4_B dtypes are not supported !!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,tile,block,row,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_backward/binary_backward.cpp:395: !(tt::tt_metal::is_block_float(input_a.dtype()) || tt::tt_metal::is_block_float(grad_tensor.dtype()) || tt::tt_metal::is_block_float(other.dtype())) | info: | BFLOAT8_B/BFLOAT4_B dtypes are not supported !!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,tile,block,scalar,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_backward/binary_backward.cpp:395: !(tt::tt_metal::is_block_float(input_a.dtype()) || tt::tt_metal::is_block_float(grad_tensor.dtype()) || tt::tt_metal::is_block_float(other.dtype())) | info: | BFLOAT8_B/BFLOAT4_B dtypes are not supported !!,[0.1..0.85],,
logaddexp2_bw,bfloat4_b,tile,dram,col,FAIL,TT_FATAL @ /project/ttnn/cpp/ttnn/operations/eltwise/binary_backward/binary_backward.cpp:395: !(tt::tt_metal::is_block_float(input_a.dtype()) || tt::tt_metal::is_block_float(grad_tensor.dtype()) || tt::tt_metal::is_block_float(other.dtype())) | info: | BFLOAT8_B/BFLOAT4_B dtypes are not supported !!,[0.1..0.85],,
