op,dtype,layout,mem,accepted,pcc_or_reason,input_range,pcc,ulp
add,uint8,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
add,bfloat16,rm,height,OK,pass,[0.1..0.85],0.999986,1.000
add,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,float32,rm,height,OK,pass,[0.1..0.85],1.000000,0.000
add,int32,rm,height,OK,pass,[1..49],1.000000,
add,uint32,rm,height,OK,pass,[1..49],1.000000,
add,uint16,rm,height,OK,pass,[1..49],1.000000,
add,uint8,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
add,bfloat16,rm,width,OK,pass,[0.1..0.85],0.999985,1.000
add,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,float32,rm,width,OK,pass,[0.1..0.85],1.000000,0.000
add,int32,rm,width,OK,pass,[1..49],1.000000,
add,uint32,rm,width,OK,pass,[1..49],0.999999,
add,uint16,rm,width,OK,pass,[1..49],1.000000,
add,uint8,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
add,bfloat16,rm,block,OK,pass,[0.1..0.85],0.999986,1.000
add,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
add,float32,rm,block,OK,pass,[0.1..0.85],1.000000,0.000
add,int32,rm,block,OK,pass,[1..49],1.000000,
add,uint32,rm,block,OK,pass,[1..49],0.999998,
add,uint16,rm,block,OK,pass,[1..49],1.000000,
add,uint8,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
addalpha,bfloat16,tile,dram,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,tile,dram,OK,pass,[0.1..0.85],0.999861,8.000
addalpha,bfloat4_b,tile,dram,OK,pass,[0.1..0.85],0.967021,
addalpha,float32,tile,dram,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,tile,dram,OK,fail,[1..49],0.697741,
addalpha,uint32,tile,dram,OK,fail,[1..49],0.705725,
addalpha,uint16,tile,dram,OK,pass,[1..49],0.999999,
addalpha,uint8,tile,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,tile,l1,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,tile,l1,OK,pass,[0.1..0.85],0.999858,7.000
addalpha,bfloat4_b,tile,l1,OK,pass,[0.1..0.85],0.970021,
addalpha,float32,tile,l1,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,tile,l1,OK,fail,[1..49],0.685447,
addalpha,uint32,tile,l1,OK,fail,[1..49],0.720423,
addalpha,uint16,tile,l1,OK,pass,[1..49],0.999999,
addalpha,uint8,tile,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,tile,height,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,tile,height,OK,pass,[0.1..0.85],0.999834,7.000
addalpha,bfloat4_b,tile,height,OK,pass,[0.1..0.85],0.966136,
addalpha,float32,tile,height,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,tile,height,OK,fail,[1..49],0.681499,
addalpha,uint32,tile,height,OK,fail,[1..49],0.714690,
addalpha,uint16,tile,height,OK,pass,[1..49],1.000000,
addalpha,uint8,tile,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,tile,width,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,tile,width,OK,pass,[0.1..0.85],0.999853,11.000
addalpha,bfloat4_b,tile,width,OK,pass,[0.1..0.85],0.968869,
addalpha,float32,tile,width,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,tile,width,OK,fail,[1..49],0.712665,
addalpha,uint32,tile,width,OK,fail,[1..49],0.707388,
addalpha,uint16,tile,width,OK,pass,[1..49],1.000000,
addalpha,uint8,tile,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,tile,block,OK,pass,[0.1..0.85],0.999986,1.000
addalpha,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999836,11.000
addalpha,bfloat4_b,tile,block,OK,pass,[0.1..0.85],0.967236,
addalpha,float32,tile,block,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,tile,block,OK,fail,[1..49],0.719613,
addalpha,uint32,tile,block,OK,fail,[1..49],0.694583,
addalpha,uint16,tile,block,OK,pass,[1..49],1.000000,
addalpha,uint8,tile,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,rm,dram,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,bfloat4_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,float32,rm,dram,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,rm,dram,OK,fail,[1..49],0.706788,
addalpha,uint32,rm,dram,OK,fail,[1..49],0.706714,
addalpha,uint16,rm,dram,OK,pass,[1..49],1.000000,
addalpha,uint8,rm,dram,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,rm,l1,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,bfloat4_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,float32,rm,l1,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,rm,l1,OK,fail,[1..49],0.703984,
addalpha,uint32,rm,l1,OK,fail,[1..49],0.719088,
addalpha,uint16,rm,l1,OK,pass,[1..49],1.000000,
addalpha,uint8,rm,l1,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/binary_ng/device/binary_ng_device_operation.cpp:287: ttnn::operations::binary::dtype_policy::is_supported(attributes.binary_op_type, input_tensor_a.dtype()) | info: | Input tensor A dtype DataType::UINT8 is not supported for binary operation BinaryOpType::ADD",[1..49],,
addalpha,bfloat16,rm,height,OK,pass,[0.1..0.85],0.999987,1.000
addalpha,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,float32,rm,height,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,rm,height,OK,fail,[1..49],0.719485,
addalpha,uint32,rm,height,OK,fail,[1..49],0.717928,
addalpha,uint16,rm,height,OK,pass,[1..49],0.999998,
addalpha,uint8,rm,height,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
addalpha,bfloat16,rm,width,OK,pass,[0.1..0.85],0.999986,1.000
addalpha,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,float32,rm,width,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,rm,width,OK,fail,[1..49],0.720480,
addalpha,uint32,rm,width,OK,fail,[1..49],0.693825,
addalpha,uint16,rm,width,OK,pass,[1..49],1.000000,
addalpha,uint8,rm,width,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
addalpha,bfloat16,rm,block,OK,pass,[0.1..0.85],0.999988,1.000
addalpha,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addalpha,float32,rm,block,OK,pass,[0.1..0.85],1.000000,0.000
addalpha,int32,rm,block,OK,fail,[1..49],0.700868,
addalpha,uint32,rm,block,OK,fail,[1..49],0.700157,
addalpha,uint16,rm,block,OK,pass,[1..49],1.000000,
addalpha,uint8,rm,block,FAIL,"TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/data_movement/tilize/device/tilize_device_operation.cpp:113: input_tensor_a.dtype() == DataType::BFLOAT16 or input_tensor_a.dtype() == DataType::FLOAT32 or input_tensor_a.dtype() == DataType::UINT32 or input_tensor_a.dtype() == DataType::INT32 or input_tensor_a.dtype() == DataType::UINT16 or input_tensor_a.dtype() == DataType::FP8_E4M3 | info: | data type must be bfloat16, float32, uint32, int32, uint16, or fp8_e4m3",[1..49],,
addcdiv,bfloat16,tile,dram,OK,pass,[0.1..0.85],0.999995,0.000
addcdiv,bfloat8_b,tile,dram,OK,pass,[0.1..0.85],0.999603,25.000
addcdiv,bfloat4_b,tile,dram,OK,pass,[0.1..0.85],0.925391,
addcdiv,float32,tile,dram,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,tile,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,tile,dram,OK,fail,[1..49],,
addcdiv,uint16,tile,dram,OK,fail,[1..49],0.174041,
addcdiv,uint8,tile,dram,OK,fail,[1..49],-0.006148,
addcdiv,bfloat16,tile,l1,OK,pass,[0.1..0.85],0.999996,0.000
addcdiv,bfloat8_b,tile,l1,OK,pass,[0.1..0.85],0.999590,33.000
addcdiv,bfloat4_b,tile,l1,OK,pass,[0.1..0.85],0.941326,
addcdiv,float32,tile,l1,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,tile,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,tile,l1,OK,fail,[1..49],,
addcdiv,uint16,tile,l1,OK,fail,[1..49],0.164612,
addcdiv,uint8,tile,l1,OK,fail,[1..49],-0.020880,
addcdiv,bfloat16,tile,height,OK,pass,[0.1..0.85],0.999995,0.000
addcdiv,bfloat8_b,tile,height,OK,pass,[0.1..0.85],0.999581,30.000
addcdiv,bfloat4_b,tile,height,OK,pass,[0.1..0.85],0.919765,
addcdiv,float32,tile,height,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,tile,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,tile,height,OK,fail,[1..49],,
addcdiv,uint16,tile,height,OK,fail,[1..49],0.154634,
addcdiv,uint8,tile,height,OK,fail,[1..49],0.027644,
addcdiv,bfloat16,tile,width,OK,pass,[0.1..0.85],0.999996,0.000
addcdiv,bfloat8_b,tile,width,OK,pass,[0.1..0.85],0.999591,19.000
addcdiv,bfloat4_b,tile,width,OK,pass,[0.1..0.85],0.927845,
addcdiv,float32,tile,width,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,tile,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,tile,width,OK,fail,[1..49],,
addcdiv,uint16,tile,width,OK,fail,[1..49],0.179102,
addcdiv,uint8,tile,width,OK,fail,[1..49],-0.012462,
addcdiv,bfloat16,tile,block,OK,pass,[0.1..0.85],0.999996,0.000
addcdiv,bfloat8_b,tile,block,OK,pass,[0.1..0.85],0.999570,30.000
addcdiv,bfloat4_b,tile,block,OK,pass,[0.1..0.85],0.928859,
addcdiv,float32,tile,block,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,tile,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,tile,block,OK,fail,[1..49],,
addcdiv,uint16,tile,block,OK,fail,[1..49],0.240805,
addcdiv,uint8,tile,block,OK,fail,[1..49],-0.007537,
addcdiv,bfloat16,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[0.1..0.85],,
addcdiv,bfloat8_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,bfloat4_b,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,float32,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[0.1..0.85],,
addcdiv,int32,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,uint16,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,uint8,rm,dram,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,bfloat16,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[0.1..0.85],,
addcdiv,bfloat8_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,bfloat4_b,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,float32,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[0.1..0.85],,
addcdiv,int32,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,uint16,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,uint8,rm,l1,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/device/ternary_device_operation.cpp:369: input_a.layout() == Layout::TILE | info: | Ternary operation requires tensor to be in Tile layout when working with non-sharded input tensor. Input tensor layout: 0,[1..49],,
addcdiv,bfloat16,rm,height,OK,pass,[0.1..0.85],0.999995,0.000
addcdiv,bfloat8_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,bfloat4_b,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,float32,rm,height,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,rm,height,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,rm,height,OK,fail,[1..49],,
addcdiv,uint16,rm,height,OK,fail,[1..49],0.106708,
addcdiv,uint8,rm,height,OK,fail,[1..49],-0.019499,
addcdiv,bfloat16,rm,width,OK,pass,[0.1..0.85],0.999996,0.000
addcdiv,bfloat8_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,bfloat4_b,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,float32,rm,width,OK,pass,[0.1..0.85],1.000000,2.000
addcdiv,int32,rm,width,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/cpp/ttnn/operations/eltwise/ternary/ternary.cpp:317: !is_input_int32 | info: | Addcdiv TTT does not support INT32 inputs.,[1..49],,
addcdiv,uint32,rm,width,OK,fail,[1..49],,
addcdiv,uint16,rm,width,OK,fail,[1..49],0.145545,
addcdiv,uint8,rm,width,OK,fail,[1..49],0.001147,
addcdiv,bfloat16,rm,block,OK,pass,[0.1..0.85],0.999995,1.000
addcdiv,bfloat8_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
addcdiv,bfloat4_b,rm,block,FAIL,TT_FATAL @ /home/ubuntu/tt-metal/ttnn/core/tensor/py_to_tt_tensor.cpp:372: layout == Layout::TILE | info: | Layout must be Layout::TILE for bfloat8_b or bfloat4_b!,[0.1..0.85],,
